Code,Name,Product Group,Stock Unit,Part Number,DD Code,DMI Code,Schein Code,Henry Schein Sales Price (€),Variance (Henry Schein),Henry Schein URL,DMI IE Notes,DMI UK Notes,DentalSky Notes,Dontalia Notes,Henry Schein Notes,DMI IE Product,DMI UK Product,DentalSky Product,Dontalia Product,Henry Schein Product,DMI IE Pack Flag,DMI UK Pack Flag,DentalSky Pack Flag,Dontalia Pack Flag,Henry Schein Pack Flag,DMI IE Adjusted Variance,DMI UK Adjusted Variance,DentalSky Adjusted Variance,Dontalia Adjusted Variance,Henry Schein Adjusted Variance
FPM014,"3M Sof-Lex Discs 1/2"" Fine (2382F) - Pack85"," FINISHING, POLISHING MATERIALS",Pack (85),2382 F,KTD067,3M-2382F,,N/A,,,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,3M Sof-Lex Pop-On Discs 1/2&quot;/12.7mm Pack 85 Coarse Black,3M Sof-Lex Pop-On Discs 1/2&quot;/12.7mm Pack 85 Coarse Black,,,,MATCH,MATCH,,,,,,,,
FPM010,"3M Sof-Lex Discs 1/2"" Medium (1982M) - Pack85"," FINISHING, POLISHING MATERIALS",Pack (85),1982 M,KTD051,3M-1982M,,N/A,,,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,"3M Filtek One Bulk Fill Restorative Refill Capsules Shade A3, 4867A3","3M Filtek One Bulk Fill Restorative Refill Capsules Shade A3, 4867A3",,,,UNKNOWN,UNKNOWN,,,,,,,,
FPM015,"3M Sof-Lex Discs 1/2"" Medium (2382M) - Pack85"," FINISHING, POLISHING MATERIALS",Pack (85),2382 M,KTD069,3M-2382M,,N/A,,,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,3M Sof-Lex Pop-On Discs 1/2&quot;/12.7mm Pack 85 Coarse Black,3M Sof-Lex Pop-On Discs 1/2&quot;/12.7mm Pack 85 Coarse Black,,,,MATCH,MATCH,,,,,,,,
FPM008,"3M Sof-Lex Discs 1/2"" Superfine (1982SF) - Pack85"," FINISHING, POLISHING MATERIALS",Pack (85),1982 SF,KTD054,3M-1982SF,,N/A,,,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,3M Sof-Lex Pop-On Discs 1/2&quot;/12.7mm Pack 85 Coarse Black,3M Sof-Lex Pop-On Discs 1/2&quot;/12.7mm Pack 85 Coarse Black,,,,MATCH,MATCH,,,,,,,,
FPM137,"3M Sof-Lex Discs 1/2"" Superfine (2382SF) - Pack85"," FINISHING, POLISHING MATERIALS",Pack (85),2382 SF,KTD068,3M-2382SF,22382SF,N/A,,,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,3M Sof-Lex Pop-On Discs 1/2&quot;/12.7mm Pack 85 Coarse Black,3M Sof-Lex Pop-On Discs 1/2&quot;/12.7mm Pack 85 Coarse Black,,,,MATCH,MATCH,,,,,,,,
FPM194,"3M Sof-Lex Discs 2381F 3/8"" Fine (2381F) - Pack85"," FINISHING, POLISHING MATERIALS",Pack (85),2381 F,KTD058,3M-2381F,,N/A,,,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,3M Sof-Lex Pop-On Discs 1/2&quot;/12.7mm Pack 85 Coarse Black,3M Sof-Lex Pop-On Discs 1/2&quot;/12.7mm Pack 85 Coarse Black,,,,MATCH,MATCH,,,,,,,,
FPM193,"3M Sof-Lex Discs 2381M 3/8"" Medium (2381M) - Pack85"," FINISHING, POLISHING MATERIALS",Pack (85),2381 M,KTD057,3M-2381M,22381M,N/A,,,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,3M Sof-Lex Pop-On Discs 1/2&quot;/12.7mm Pack 85 Coarse Black,3M Sof-Lex Pop-On Discs 1/2&quot;/12.7mm Pack 85 Coarse Black,,,,MATCH,MATCH,,,,,,,,
FPM007,"3M Sof-Lex Discs 3/8"" Coarse (1981C) - Pack85"," FINISHING, POLISHING MATERIALS",Pack (85),1981 C,KTD033,3M-1981C,21981C,N/A,,,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,3M Sof-Lex Pop-On Discs 1/2&quot;/12.7mm Pack 85 Coarse Black,3M Sof-Lex Pop-On Discs 1/2&quot;/12.7mm Pack 85 Coarse Black,,,,MATCH,MATCH,,,,,,,,
FPM013,"3M Sof-Lex Discs 3/8"" Coarse (2381C) - Pack85"," FINISHING, POLISHING MATERIALS",Pack (85),2381 C,KTD056,3M-2381C,22381C,N/A,,,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,3M Sof-Lex Pop-On Discs 1/2&quot;/12.7mm Pack 85 Coarse Black,3M Sof-Lex Pop-On Discs 1/2&quot;/12.7mm Pack 85 Coarse Black,,,,MATCH,MATCH,,,,,,,,
FPM005,"3M Sof-Lex Discs 3/8"" Fine (1981F) - Pack85"," FINISHING, POLISHING MATERIALS",Pack (85),1981 F,KTD036,3M-1981F,,N/A,,,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,3M Sof-Lex Pop-On Discs 1/2&quot;/12.7mm Pack 85 Coarse Black,3M Sof-Lex Pop-On Discs 1/2&quot;/12.7mm Pack 85 Coarse Black,,,,MATCH,MATCH,,,,,,,,
FPM006,"3M Sof-Lex Discs 3/8"" Medium (1981M) - Pack85"," FINISHING, POLISHING MATERIALS",Pack (85),1981 M,KTD039,3M-1981M,,N/A,,,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,3M Sof-Lex Pop-On Discs 1/2&quot;/12.7mm Pack 85 Coarse Black,3M Sof-Lex Pop-On Discs 1/2&quot;/12.7mm Pack 85 Coarse Black,,,,MATCH,MATCH,,,,,,,,
FPM004,"3M Sof-Lex Discs 3/8"" Superfine (1981SF) - Pack85"," FINISHING, POLISHING MATERIALS",Pack (85),1981 SF,KTD042,3M-1981SF,,N/A,,,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,3M Sof-Lex Pop-On Discs 1/2&quot;/12.7mm Pack 85 Coarse Black,3M Sof-Lex Pop-On Discs 1/2&quot;/12.7mm Pack 85 Coarse Black,,,,MATCH,MATCH,,,,,,,,
FPM012,"3M Sof-Lex Discs 3/8"" Superfine (2381SF) - Pack85"," FINISHING, POLISHING MATERIALS",Pack (85),2381 SF,KTD060,3M-2381SF,,N/A,,,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,3M Sof-Lex Pop-On Discs 1/2&quot;/12.7mm Pack 85 Coarse Black,3M Sof-Lex Pop-On Discs 1/2&quot;/12.7mm Pack 85 Coarse Black,,,,MATCH,MATCH,,,,,,,,
FPM135,"3M Sof-Lex Discs 5/8"" Fine (1958F) - Pack100"," FINISHING, POLISHING MATERIALS",Pack (100),1958 F,KTD024,3M-1958F,21958F,N/A,,,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,"3M Filtek One Bulk Fill Restorative Refill Capsules Shade A3, 4867A3","3M Filtek One Bulk Fill Restorative Refill Capsules Shade A3, 4867A3",,,,UNKNOWN,UNKNOWN,,,,,,,,
FPM003,"3M Sof-Lex Discs Coarse 5/8"" (1958C) - Pack100"," FINISHING, POLISHING MATERIALS",Pack (100),1958 C,KTD021,3M-1958C,,N/A,,,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,"3M Filtek One Bulk Fill Restorative Refill Capsules Shade A3, 4867A3","3M Filtek One Bulk Fill Restorative Refill Capsules Shade A3, 4867A3",,,,UNKNOWN,UNKNOWN,,,,,,,,
FPM019,3M Sof-Lex Discs Kit (1980) - Each," FINISHING, POLISHING MATERIALS",Each,1980,KTD003,3M-1980,,N/A,,,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,3M Sof-Lex Pop On Discs Intro Kit,3M Sof-Lex Pop On Discs Intro Kit,,,,UNKNOWN,UNKNOWN,,,,,,,,
FPM195,3M Sof-Lex Discs Kit Extra Thin 2380 - Each," FINISHING, POLISHING MATERIALS",Each,2380,KTD002,3M-2380,,N/A,,,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,"3M Filtek One Bulk Fill Restorative Refill Capsules Shade A3, 4867A3","3M Filtek One Bulk Fill Restorative Refill Capsules Shade A3, 4867A3",,,,UNKNOWN,UNKNOWN,,,,,,,,
FPM002,"3M Sof-Lex Discs Medium 5/8"" (1958M) - Pack100"," FINISHING, POLISHING MATERIALS",Pack (100),1958 M,KTD027,3M-1958M,,N/A,,,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,"3M Filtek One Bulk Fill Restorative Refill Capsules Shade A3, 4867A3","3M Filtek One Bulk Fill Restorative Refill Capsules Shade A3, 4867A3",,,,UNKNOWN,UNKNOWN,,,,,,,,
FPM001,"3M Sof-Lex Discs Superfine 5/8"" (1958SF) - Pack100"," FINISHING, POLISHING MATERIALS",Pack (100),1958 SF,KTD030,3M-1958SF,21958SF,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
FPM017,3M Sof-Lex Finishing Strips (1954) - Box150," FINISHING, POLISHING MATERIALS",Box (150),1954,KTS010,3M-1954,,N/A,,,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,3M Sof-Lex Finishing Strips Coarse/Medium Pack 150,3M Sof-Lex Finishing Strips Coarse/Medium Pack 150,,,,MATCH,MATCH,,,,,,,,
FPM272,3M Sof-Lex Finishing Strips 1954N - Box100," FINISHING, POLISHING MATERIALS",Box (100),1954 N,KTS011,3M-1954N,21954N,N/A,,,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,"3M Filtek One Bulk Fill Restorative Refill Capsules Shade A3, 4867A3","3M Filtek One Bulk Fill Restorative Refill Capsules Shade A3, 4867A3",,,,UNKNOWN,UNKNOWN,,,,,,,,
FPM016,3M Sof-Lex Mandrels (1983RA) - Pack3," FINISHING, POLISHING MATERIALS",Pack (3),1983 RA,KTM010,3M-1983RA,21983RA,N/A,,,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,"3M Filtek One Bulk Fill Restorative Refill Capsules Shade A3, 4867A3","3M Filtek One Bulk Fill Restorative Refill Capsules Shade A3, 4867A3",,,,UNKNOWN,UNKNOWN,,,,,,,,
KTM012,3M Sof-Lex Mandrels HP for Pop-On Discs (1983HP) - Pack3," FINISHING, POLISHING MATERIALS",Pack (3),1983HP,KTM012,3M-1983HP,,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
FPM018A,3M Sof-Lex Polishing Strips (1956) - Box120," FINISHING, POLISHING MATERIALS",Box (120),1956,KTS015,3M-1956,,N/A,,,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,"3M Filtek One Bulk Fill Restorative Refill Capsules Shade A3, 4867A3","3M Filtek One Bulk Fill Restorative Refill Capsules Shade A3, 4867A3",,,,UNKNOWN,UNKNOWN,,,,,,,,
FPM394,3M Sof-Lex Pre-Polishing Spiral Refill (5090) - Pack15," FINISHING, POLISHING MATERIALS",Pack (15),5090,KTD088,3M-5090,1175816,N/A,,,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,3M Sof-Lex Polishing Spiral 15 Pack  Beige,3M Sof-Lex Polishing Spiral 15 Pack  Beige,,,,MATCH,MATCH,,,,,,,,
MPC047,3M Stainless Steel Permanent Molar Crowns (6-LL-2) - Pack5,SUPER TEMPORARY CROWNS,Pack (5),6-LL-2,TAP178,,248082,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
MPC016,3M Stainless Steel Permanent Molar Crowns (6-LL-3) - Pack5,SUPER TEMPORARY CROWNS,Pack (5),6-LL-3,TAP179,,248083,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
MPC046,3M Stainless Steel Permanent Molar Crowns (6-LL-4) - Pack5,SUPER TEMPORARY CROWNS,Pack (5),6-LL-4,TAP180,,248084,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
MPC050,3M Stainless Steel Permanent Molar Crowns (6-LL-5) - Pack5,SUPER TEMPORARY CROWNS,Pack (5),6-LL-5,TAP181,,248085,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
MPC049,3M Stainless Steel Permanent Molar Crowns (6-LL-6) - Pack5,SUPER TEMPORARY CROWNS,Pack (5),6-LL-6,TAP182,,248086,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
MPC048,3M Stainless Steel Permanent Molar Crowns (6-LL-7) - Pack5,SUPER TEMPORARY CROWNS,Pack (5),6-LL-7,TAP183,,248087,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
MPC051,3M Stainless Steel Permanent Molar Crowns (6-LR-2) - Pack5,SUPER TEMPORARY CROWNS,Pack (5),6-LR-2,TAP184,,248092,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
MPC015,3M Stainless Steel Permanent Molar Crowns (6-LR-3) - Pack5,SUPER TEMPORARY CROWNS,Pack (5),6-LR-3,TAP185,,248093,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
MPC053,3M Stainless Steel Permanent Molar Crowns (6-LR-5) - Pack5,SUPER TEMPORARY CROWNS,Pack (5),6-LR-5,TAP187,,248095,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
MPC019,3M Stainless Steel Permanent Molar Crowns (6-LR-6) - Pack5,SUPER TEMPORARY CROWNS,Pack (5),6-LR-6,TAP188,,248096,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
MPC054,3M Stainless Steel Permanent Molar Crowns (6-LR-7) - Pack5,SUPER TEMPORARY CROWNS,Pack (5),6-LR-7,TAP189,,248097,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
MPC038,3M Stainless Steel Permanent Molar Crowns (6-UL-2) - Pack5,SUPER TEMPORARY CROWNS,Pack (5),6-UL-2,TAP190,,248102,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
MPC018,3M Stainless Steel Permanent Molar Crowns (6-UL-3) - Pack5,SUPER TEMPORARY CROWNS,Pack (5),6-UL-3,TAP191,,248103,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
MPC037,3M Stainless Steel Permanent Molar Crowns (6-UL-4) - Pack5,SUPER TEMPORARY CROWNS,Pack (5),6-UL-4,TAP192,,248104,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
MPC040,3M Stainless Steel Permanent Molar Crowns (6-UL-5) - Pack5,SUPER TEMPORARY CROWNS,Pack (5),6-UL-5,TAP193,,248105,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
MPC020,3M Stainless Steel Permanent Molar Crowns (6-UL-6) - Pack5,SUPER TEMPORARY CROWNS,Pack (5),6-UL-6,TAP194,,248106,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
MPC039,3M Stainless Steel Permanent Molar Crowns (6-UL-7) - Pack5,SUPER TEMPORARY CROWNS,Pack (5),6-UL-7,TAP195,,248107,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
MPC041,3M Stainless Steel Permanent Molar Crowns (6-UR-2) - Pack5,SUPER TEMPORARY CROWNS,Pack (5),6-UR-2,TAP196,,248112,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
MPC017,3M Stainless Steel Permanent Molar Crowns (6-UR-3) - Pack5,SUPER TEMPORARY CROWNS,Pack (5),6-UR-3,TAP197,,248113,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
MPC042,3M Stainless Steel Permanent Molar Crowns (6-UR-4) - Pack5,SUPER TEMPORARY CROWNS,Pack (5),6-UR-4,TAP198,,248114,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
MPC043,3M Stainless Steel Permanent Molar Crowns (6-UR-5) - Pack5,SUPER TEMPORARY CROWNS,Pack (5), 6-UR-5,TAP199,,248115,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
MPC044,3M Stainless Steel Permanent Molar Crowns (6-UR-6) - Pack5,SUPER TEMPORARY CROWNS,Pack (5),6-UR-6,TAP200,,248116,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
MPC045,3M Stainless Steel Permanent Molar Crowns (6-UR-7) - Pack5,SUPER TEMPORARY CROWNS,Pack (5),6-UR-7,TAP201,,248117,N/A,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,Not listed on competitor,,,,,,,,,,,,,,,
MPC076,3M Stainless Steel Primary Molar Crowns (D-LL-2) - Pack5,SUPER TEMPORARY CROWNS,Pack (5),D-LL-2,TAP130,,248002,N/A,,,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,3M Stainless Steel Primary 1st Lower Left Molars - 5 Pack  D-LL-2,3M Stainless Steel Primary 1st Lower Left Molars - 5 Pack  D-LL-2,,,,MATCH,MATCH,,,,,,,,
MPC075,3M Stainless Steel Primary Molar Crowns (D-LL-3) - Pack5,SUPER TEMPORARY CROWNS,Pack (5),D-LL-3,TAP131,,248003,N/A,,,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,3M Stainless Steel Primary 1st Lower Left Molars - 5 Pack  D-LL-2,3M Stainless Steel Primary 1st Lower Left Molars - 5 Pack  D-LL-2,,,,MATCH,MATCH,,,,,,,,
MPC074,3M Stainless Steel Primary Molar Crowns (D-LL-4) - Pack5,SUPER TEMPORARY CROWNS,Pack (5),D-LL-4,TAP132,,248004,N/A,,,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,3M Stainless Steel Primary 1st Lower Left Molars - 5 Pack  D-LL-2,3M Stainless Steel Primary 1st Lower Left Molars - 5 Pack  D-LL-2,,,,MATCH,MATCH,,,,,,,,
MPC073,3M Stainless Steel Primary Molar Crowns (D-LL-5) - Pack5,SUPER TEMPORARY CROWNS,Pack (5),D-LL-5,TAP133,,248005,N/A,,,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,3M Stainless Steel Primary 1st Lower Left Molars - 5 Pack  D-LL-2,3M Stainless Steel Primary 1st Lower Left Molars - 5 Pack  D-LL-2,,,,MATCH,MATCH,,,,,,,,
MPC072,3M Stainless Steel Primary Molar Crowns (D-LL-6) - Pack5,SUPER TEMPORARY CROWNS,Pack (5),D-LL-6,TAP134,,248006,N/A,,,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,3M Stainless Steel Primary 1st Lower Left Molars - 5 Pack  D-LL-2,3M Stainless Steel Primary 1st Lower Left Molars - 5 Pack  D-LL-2,,,,MATCH,MATCH,,,,,,,,
MPC071,3M Stainless Steel Primary Molar Crowns (D-LL-7) - Pack5,SUPER TEMPORARY CROWNS,Pack (5),D-LL-7,TAP135,,248007,N/A,,,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,3M Stainless Steel Primary 1st Lower Left Molars - 5 Pack  D-LL-2,3M Stainless Steel Primary 1st Lower Left Molars - 5 Pack  D-LL-2,,,,MATCH,MATCH,,,,,,,,
MPC077,3M Stainless Steel Primary Molar Crowns (D-LR-2) - Pack5,SUPER TEMPORARY CROWNS,Pack (5),D-LR-2,TAP136,,248012,N/A,,,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,3M Stainless Steel Primary 1st Lower Left Molars - 5 Pack  D-LL-2,3M Stainless Steel Primary 1st Lower Left Molars - 5 Pack  D-LL-2,,,,MATCH,MATCH,,,,,,,,
MPC078,3M Stainless Steel Primary Molar Crowns (D-LR-3) - Pack5,SUPER TEMPORARY CROWNS,Pack (5),D-LR-3,TAP137,,248013,N/A,,,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,3M Stainless Steel Primary 1st Lower Left Molars - 5 Pack  D-LL-2,3M Stainless Steel Primary 1st Lower Left Molars - 5 Pack  D-LL-2,,,,MATCH,MATCH,,,,,,,,
MPC079,3M Stainless Steel Primary Molar Crowns (D-LR-4) - Pack5,SUPER TEMPORARY CROWNS,Pack (5),D-LR-4,TAP138,,248014,N/A,,,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,3M Stainless Steel Primary 1st Lower Left Molars - 5 Pack  D-LL-2,3M Stainless Steel Primary 1st Lower Left Molars - 5 Pack  D-LL-2,,,,MATCH,MATCH,,,,,,,,
MPC080,3M Stainless Steel Primary Molar Crowns (D-LR-5) - Pack5,SUPER TEMPORARY CROWNS,Pack (5),D-LR-5,TAP139,,248015,N/A,,,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,3M Stainless Steel Primary 1st Lower Left Molars - 5 Pack  D-LL-2,3M Stainless Steel Primary 1st Lower Left Molars - 5 Pack  D-LL-2,,,,MATCH,MATCH,,,,,,,,
MPC081,3M Stainless Steel Primary Molar Crowns (D-LR-6) - Pack5,SUPER TEMPORARY CROWNS,Pack (5),D-LR-6,TAP140,,248016,N/A,,,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,3M Stainless Steel Primary 1st Lower Left Molars - 5 Pack  D-LL-2,3M Stainless Steel Primary 1st Lower Left Molars - 5 Pack  D-LL-2,,,,MATCH,MATCH,,,,,,,,
MPC082,3M Stainless Steel Primary Molar Crowns (D-LR-7) - Pack5,SUPER TEMPORARY CROWNS,Pack (5),D-LR-7,TAP141,,248017,N/A,,,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,3M Stainless Steel Primary 1st Lower Left Molars - 5 Pack  D-LL-2,3M Stainless Steel Primary 1st Lower Left Molars - 5 Pack  D-LL-2,,,,MATCH,MATCH,,,,,,,,
MPC060,3M Stainless Steel Primary Molar Crowns (D-UL-2) - Pack5,SUPER TEMPORARY CROWNS,Pack (5),D-UL-2,TAP142,,248022,N/A,,,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,3M Stainless Steel Primary 1st Lower Left Molars - 5 Pack  D-LL-2,3M Stainless Steel Primary 1st Lower Left Molars - 5 Pack  D-LL-2,,,,MATCH,MATCH,,,,,,,,
MPC059,3M Stainless Steel Primary Molar Crowns (D-UL-3) - Pack5,SUPER TEMPORARY CROWNS,Pack (5),D-UL-3,TAP143,,248023,N/A,,,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,3M Stainless Steel Primary 1st Lower Left Molars - 5 Pack  D-LL-2,3M Stainless Steel Primary 1st Lower Left Molars - 5 Pack  D-LL-2,,,,MATCH,MATCH,,,,,,,,
MPC058,3M Stainless Steel Primary Molar Crowns (D-UL-4) - Pack5,SUPER TEMPORARY CROWNS,Pack (5),D-UL-4,TAP144,,248024,N/A,,,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,3M Stainless Steel Primary 1st Lower Left Molars - 5 Pack  D-LL-2,3M Stainless Steel Primary 1st Lower Left Molars - 5 Pack  D-LL-2,,,,MATCH,MATCH,,,,,,,,
MPC057,3M Stainless Steel Primary Molar Crowns (D-UL-5) - Pack5,SUPER TEMPORARY CROWNS,Pack (5),D-UL-5,TAP145,,248025,N/A,,,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,3M Stainless Steel Primary 1st Lower Left Molars - 5 Pack  D-LL-2,3M Stainless Steel Primary 1st Lower Left Molars - 5 Pack  D-LL-2,,,,MATCH,MATCH,,,,,,,,
MPC056,3M Stainless Steel Primary Molar Crowns (D-UL-6) - Pack5,SUPER TEMPORARY CROWNS,Pack (5),D-UL-6,TAP146,,248026,N/A,,,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,3M Stainless Steel Primary 1st Lower Left Molars - 5 Pack  D-LL-2,3M Stainless Steel Primary 1st Lower Left Molars - 5 Pack  D-LL-2,,,,MATCH,MATCH,,,,,,,,
MPC055,3M Stainless Steel Primary Molar Crowns (D-UL-7) - Pack5,SUPER TEMPORARY CROWNS,Pack (5),D-UL-7,TAP147,,246027,N/A,,,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,3M Stainless Steel Primary 1st Lower Left Molars - 5 Pack  D-LL-2,3M Stainless Steel Primary 1st Lower Left Molars - 5 Pack  D-LL-2,,,,MATCH,MATCH,,,,,,,,
MPC061,3M Stainless Steel Primary Molar Crowns (D-UR-2) - Pack5,SUPER TEMPORARY CROWNS,Pack (5),D-UR-2,TAP148,,248032,N/A,,,,,Not listed on competitor,Not listed on competitor,Not listed on competitor,3M Stainless Steel Primary 1st Lower Left Molars - 5 Pack  D-LL-2,3M Stainless Steel Primary 1st Lower Left Molars - 5 Pack  D-LL-2,,,,MATCH,MATCH,,,,,,,,
